..
Name                                                                                                                              OS       Location                                                                                                                                      
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-sqlsvr2012-v5.8.8                                             Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-sqlsvr2012-v5.8.8.1                                           Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-sqlsvr2012-v5.8.8.12                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-sqlsvr2012-v5.8.8.15                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-v5.8.8                                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-SP1-x64-v5.8.8.11                                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-iis7.5-v13.4.12.2                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-iis7.5-v13.5                                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-iis7.5-v14                                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-iis7.5-v14.2                                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012-v13.4.3.1                                              Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012-v13.5.1                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012-v14                                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012ent-v13.4.3.1                                           Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012ent-v13.5                                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2012ent-v14                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2-v13.5                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2-v14                                                   Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2-v14.2                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2ent-v13.5                                              Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2ent-v14                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-sqlsvr2k8r2ent-v14.2                                              Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-v13.4.12.2                                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-v13.5                                                             Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-v14                                                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2008R2-x64-v14.2                                                             Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-iis8-v13.4.12.2                                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-iis8-v13.5                                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-iis8-v14                                                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-iis8-v14.2                                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-iis8-v5.8.8.12                                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012-v13.5                                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012-v14                                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012-v14.2                                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012ent-v13.5                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012ent-v14                                                   Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-sqlsvr2012ent-v14.2                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-v13.4.12.2                                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-v13.5                                                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-v14                                                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-v14.2                                                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012-x64-v5.8.8.12                                                           Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
bd507d3a70934695bc2128e3e5a255ba__RightImage-Windows-2012R2-x64-v14.2                                                             Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c290a6b031d841e09f2da759bbabe71f__Oracle-Linux-6-12-2014                                                                          Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c290a6b031d841e09f2da759bbabe71f__Oracle-Linux-6-E-Database-2014                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c290a6b031d841e09f2da759bbabe71f__Oracle-Linux-7                                                                                  Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c290a6b031d841e09f2da759bbabe71f__Oracle-Linux-Database-Standard-2014                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c290a6b031d841e09f2da759bbabe71f__WebLogic-Linux-6-12c-2014                                                                       Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
c6e0f177abd8496e934234bd27f46c5d__SharePoint-2013-Trial-7-9-2015                                                                  Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
c6e0f177abd8496e934234bd27f46c5d__SharePoint-2016-Preview-8-27-2015                                                               Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
de89c2ed05c748f5aded3ddc75fdcce4__PuppetEnterpriseMaster-3_2_3_1-amd64-server-20140925.1-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
de89c2ed05c748f5aded3ddc75fdcce4__PuppetEnterpriseMaster-3_7_2-amd64-server-20150309-en-us-30GB                                   Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__Microsoft-SQL-Server-2008R2SP2-Enterprise-CY13SU04-SQL2008-SP2-10.50.4021.0                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__Microsoft-SQL-Server-2008R2SP2-Standard-CY13SU04-SQL2008-SP2-10.50.4021.0                       Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP2-10.50.4319.0-Enterprise-ENU-Win2008R2-cy14su05                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP2-10.50.4319.0-Standard-ENU-Win2008R2-cy14su05                              Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP2-10.50.4319.0-Web-ENU-Win2008R2-cy14su05                                   Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Ent-ENU-Win2008R2-cy14su09                                  Windows  Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Ent-ENU-Win2008R2-cy15su04                                  Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Std-ENU-Win2008R2-cy14su09                                  Windows  Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Std-ENU-Win2008R2-cy15su04                                  Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Web-ENU-Win2008R2-cy14su09                                  Windows  Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2-SP3-10.50.6000.34-Web-ENU-Win2008R2-cy15su04                                  Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Enterprise-ENU-Win2K8R2-CY13SU10                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Enterprise-ENU-Win2K8R2-CY13SU12                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Enterprise-ENU-Win2K8R2-CY14SU02                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Standard-ENU-Win2K8R2-CY13SU10                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Standard-ENU-Win2K8R2-CY13SU12                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Standard-ENU-Win2K8R2-CY14SU02                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Web-ENU-Win2K8R2                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Web-ENU-Win2K8R2-CY13SU10                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Web-ENU-Win2K8R2-CY13SU12                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2008R2SP2-GDR-10.50.4021.0-Web-ENU-Win2K8R2-CY14SU02                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5537.0-Ent-ENU-Win2012-cy14su08                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5537.0-Std-ENU-Win2012-cy14su08                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5537.0-Web-ENU-Win2012-cy14su08                                        Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-Ent-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-Std-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5548.0-Web-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Ent-ENU-Win2012-cy15su02                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Ent-ENU-Win2012-cy15su04                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Ent-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Std-ENU-Win2012-cy15su02                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Std-ENU-Win2012-cy15su04                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Std-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Web-ENU-Win2012-cy15su02                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Web-ENU-Win2012-cy15su04                                        Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2012-SP2-11.0.5569.0-Web-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2048.0-Ent-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2048.0-Std-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2048.0-Web-ENU-Win2012R2-cy15su04                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-DataWarehousing-ENU-Win2012R2-cy14su05                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Enterprise-ENU-Win2012R2-cy14su05                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Standard-ENU-Win2012R2-cy14su05                                 Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2361.0-Web-ENU-Win2012R2-cy14su05                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Ent-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Std-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-RTM-12.0.2430.0-Web-ENU-Win2012R2-cy14su11                                      Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-SP1-12.0.4100.1-Std-ENU-Win2012R2-cy15su05                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014-SP1-12.0.4100.1-Web-ENU-Win2012R2-cy15su05                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-20140SP1-12.0.4100.1-Ent-ENU-Win2012R2-cy15su05                                      Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-DataWarehousing-ENU-WS2012R2-AprilGA                             Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-ENTCORE-ENU-WS2012R2-AprilGA                                     Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-Standard-ENU-WS2012R2-AprilGA                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL-Server-2014RTM-12.0.2000.8-Web-ENU-WS2012R2-AprilGA                                         Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL16CTP313.0.700.242SQLEVALWS2012R2                                                            Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
fb83b3509582419d99629ce476bcb5c8__SQL2016CTP2.4-13.0.600.65-SQLEVAL.ENU.Mar-WS2012R2-12                                           Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQLServer2016CTP2-13.0.407.1-Evaluation-ENU-SQLEVAL.ENU.Mar-WS2012R2                            Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQLServer2016CTP2.1-13.0.300.44-Evaluation-ENU-SQLEVAL.ENU.Mar-WS2012R2                         Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
fb83b3509582419d99629ce476bcb5c8__SQLServer2016CTP2.3-13.0.500.53-Evaluation.ENU.Mar-WS2012R2                                     Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-vivid-15_04-amd64-server-20151112-en-us-30GB                                 Linux    Australia Southeast, Central India, South India, West India                                                                                   
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-15_04-amd64-server-20141216-alpha1-en-us-30GB                                            Linux    Central India, South India, West India                                                                                                        
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-15_04-amd64-server-20150120.1-alpha2-en-us-30GB                                          Linux    Central India, South India, West India                                                                                                        
1acf693f34c74e86a50be61cb631ddfe__ClouderaGolden-202406-699696                                                                    Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-Non-VPN-201507.06                                   Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, Japan West, Central US, East US, South Central US            
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Config-Server-VPN-201507.06                                       Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, Japan West, Central US, East US, South Central US            
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Configuration-Server-201503.08                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Configuration-Server-201507.02                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Master-Target-Server-201503.08                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Master-Target-Server-201507.02                                    Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Master-Target-Server-201507.06                                    Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, Japan West, Central US, East US, South Central US            
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Process-Server-201503.08                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Process-Server-201507.02                                          Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, East US                                                                      
d4a65b493c36471ba82b42d53fbd8063__Microsoft-Azure-Site-Recovery-Process-Server-201507.06                                          Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, Japan West, Central US, East US, South Central US            
d570a118449e48fdbe814fb54b36b60e__hdp215-16d-vm-image                                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
d570a118449e48fdbe814fb54b36b60e__hdp215-8d-vm-image                                                                              Linux    Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_2.2.4.2                                                                             Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.2                                                                             Linux    Southeast Asia, Australia Southeast, Japan West, Central US, East US, South Central US                                                        
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.2.4.2v2                                                                       Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.2.4.2v3                                                                       Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.2.4.2v4                                                                       Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.2.4.2v5                                                                       Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.3v10                                                                          Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
d570a118449e48fdbe814fb54b36b60e__hwx_sandbox_hdp_2.3v7                                                                           Linux    Southeast Asia, Japan West, Central US, East US, South Central US                                                                             
